,X-axis,Y-axis
0,1880.0,0.32799999999999996
1,1970.0,0.325
2,2050.0,0.32299999999999995
3,2090.0,0.321
4,2190.0,0.322
5,2300.0,0.322
6,2400.0,0.32299999999999995
7,2500.0,0.32299999999999995
8,2620.0,0.324
9,2750.0,0.324
10,2790.0,0.324
11,2950.0,0.324
12,3120.0,0.324
